/usr/lib/python3.13/site-packages/portage/util/_whirlpool.cpython-313-x86_64-linux-gnu.so,25539,593,616,1.03879
/usr/lib/python3.14/lib-dynload/array.cpython-314-x86_64-linux-gnu.so,58642,5683,5664,0.99666
/usr/lib/python3.14/lib-dynload/_asyncio.cpython-314-x86_64-linux-gnu.so,71965,6534,6188,0.94705
/usr/lib/python3.14/lib-dynload/binascii.cpython-314-x86_64-linux-gnu.so,22338,1569,1416,0.90249
/usr/lib/python3.14/lib-dynload/_bisect.cpython-314-x86_64-linux-gnu.so,13836,1091,988,0.90559
/usr/lib/python3.14/lib-dynload/_blake2.cpython-314-x86_64-linux-gnu.so,80881,7048,7204,1.02213
/usr/lib/python3.14/lib-dynload/_bz2.cpython-314-x86_64-linux-gnu.so,17942,1216,1188,0.97697
/usr/lib/python3.14/lib-dynload/cmath.cpython-314-x86_64-linux-gnu.so,40899,2119,2204,1.04011
/usr/lib/python3.14/lib-dynload/_codecs_cn.cpython-314-x86_64-linux-gnu.so,138037,1306,1208,0.92496
/usr/lib/python3.14/lib-dynload/_codecs_hk.cpython-314-x86_64-linux-gnu.so,147071,719,696,0.96801
/usr/lib/python3.14/lib-dynload/_codecs_iso2022.cpython-314-x86_64-linux-gnu.so,19369,1886,1964,1.04136
/usr/lib/python3.14/lib-dynload/_codecs_jp.cpython-314-x86_64-linux-gnu.so,246732,1786,1544,0.86450
/usr/lib/python3.14/lib-dynload/_codecs_kr.cpython-314-x86_64-linux-gnu.so,125843,1128,1004,0.89007
/usr/lib/python3.14/lib-dynload/_codecs_tw.cpython-314-x86_64-linux-gnu.so,103532,885,804,0.90847
/usr/lib/python3.14/lib-dynload/_csv.cpython-314-x86_64-linux-gnu.so,31623,2458,2376,0.96664
/usr/lib/python3.14/lib-dynload/_ctypes.cpython-314-x86_64-linux-gnu.so,152766,14833,14724,0.99265
/usr/lib/python3.14/lib-dynload/_ctypes_test.cpython-314-x86_64-linux-gnu.so,118376,3222,3716,1.15332
/usr/lib/python3.14/lib-dynload/_curses.cpython-314-x86_64-linux-gnu.so,136555,9716,9596,0.98765
/usr/lib/python3.14/lib-dynload/_curses_panel.cpython-314-x86_64-linux-gnu.so,16791,1540,1500,0.97403
/usr/lib/python3.14/lib-dynload/_dbm.cpython-314-x86_64-linux-gnu.so,14743,1340,1296,0.96716
/usr/lib/python3.14/lib-dynload/_decimal.cpython-314-x86_64-linux-gnu.so,187940,15322,14168,0.92468
/usr/lib/python3.14/lib-dynload/_elementtree.cpython-314-x86_64-linux-gnu.so,77352,8092,7232,0.89372
/usr/lib/python3.14/lib-dynload/fcntl.cpython-314-x86_64-linux-gnu.so,18268,949,828,0.87250
/usr/lib/python3.14/lib-dynload/_gdbm.cpython-314-x86_64-linux-gnu.so,20887,1566,1584,1.01149
/usr/lib/python3.14/lib-dynload/grp.cpython-314-x86_64-linux-gnu.so,10855,739,720,0.97429
/usr/lib/python3.14/lib-dynload/_hashlib.cpython-314-x86_64-linux-gnu.so,56596,5192,4636,0.89291
/usr/lib/python3.14/lib-dynload/_heapq.cpython-314-x86_64-linux-gnu.so,18298,1505,1364,0.90631
/usr/lib/python3.14/lib-dynload/_hmac.cpython-314-x86_64-linux-gnu.so,216482,17037,16828,0.98773
/usr/lib/python3.14/lib-dynload/_interpchannels.cpython-314-x86_64-linux-gnu.so,41901,3730,3404,0.91260
/usr/lib/python3.14/lib-dynload/_interpqueues.cpython-314-x86_64-linux-gnu.so,24674,2257,2104,0.93221
/usr/lib/python3.14/lib-dynload/_interpreters.cpython-314-x86_64-linux-gnu.so,33052,2196,2084,0.94900
/usr/lib/python3.14/lib-dynload/_json.cpython-314-x86_64-linux-gnu.so,35465,1840,1828,0.99348
/usr/lib/python3.14/lib-dynload/_lsprof.cpython-314-x86_64-linux-gnu.so,23743,2072,1996,0.96332
/usr/lib/python3.14/lib-dynload/_lzma.cpython-314-x86_64-linux-gnu.so,32818,2049,1872,0.91362
/usr/lib/python3.14/lib-dynload/math.cpython-314-x86_64-linux-gnu.so,64509,4736,4436,0.93666
/usr/lib/python3.14/lib-dynload/_md5.cpython-314-x86_64-linux-gnu.so,17329,1675,1660,0.99104
/usr/lib/python3.14/lib-dynload/mmap.cpython-314-x86_64-linux-gnu.so,25899,2038,2076,1.01865
/usr/lib/python3.14/lib-dynload/_multibytecodec.cpython-314-x86_64-linux-gnu.so,40674,3992,3712,0.92986
/usr/lib/python3.14/lib-dynload/_multiprocessing.cpython-314-x86_64-linux-gnu.so,15676,1145,1144,0.99913
